2009.06.22,13:15,1.38370,1.38420,1.38310,1.38370,162
2009.06.22,13:30,1.38360,1.38450,1.38320,1.38360,253
2009.06.22,13:45,1.38370,1.38470,1.38270,1.38450,229
2009.06.22,14:00,1.38440,1.38550,1.38420,1.38530,112
2009.06.22,14:15,1.38540,1.38570,1.38270,1.38330,212
2009.06.22,14:30,1.38320,1.38410,1.38270,1.38370,240
2009.06.22,14:45,1.38360,1.38430,1.38330,1.38400,178
2009.06.22,15:00,1.38410,1.38530,1.38350,1.38450,226
2009.06.22,15:15,1.38460,1.38490,1.38360,1.38480,182
2009.06.22,15:30,1.38490,1.38500,1.38260,1.38280,348
2009.06.22,15:45,1.38270,1.38550,1.38270,1.38450,378
2009.06.22,16:00,1.38440,1.38860,1.38290,1.38790,487
2009.06.22,16:15,1.38780,1.39010,1.38690,1.39010,426
2009.06.22,16:30,1.39000,1.39010,1.38810,1.38810,216
2009.06.22,16:45,1.38820,1.38930,1.38780,1.38820,256
2009.06.22,17:00,1.38810,1.38820,1.38620,1.38760,308
2009.06.22,17:15,1.38750,1.38760,1.38610,1.38670,225
2009.06.22,17:30,1.38660,1.38760,1.38460,1.38460,244
2009.06.22,17:45,1.38470,1.38550,1.38430,1.38440,191
2009.06.22,18:00,1.38430,1.38550,1.38400,1.38540,170
2009.06.22,18:15,1.38530,1.38540,1.38430,1.38520,142
2009.06.22,18:30,1.38530,1.38630,1.38480,1.38590,165
2009.06.22,18:45,1.38580,1.38720,1.38500,1.38720,189
2009.06.22,19:00,1.38730,1.38750,1.38560,1.38560,138
2009.06.22,19:15,1.38550,1.38590,1.38480,1.38590,139
